Target,Accuracy,K,Window_Size,Window_Overlap,Optimization_Level,Finite_Context,Time
swedish_german_slovak.txt,79.05,5,8,0.2,1,True,17.47
swedish_german_slovak.txt,68.76,5,8,0.2,1,False,17.43
swedish_german_slovak.txt,77.14,5,8,0.4,1,True,17.493
swedish_german_slovak.txt,66.48,5,8,0.4,1,False,17.538
swedish_german_slovak.txt,77.62,5,8,0.6,1,True,17.378
swedish_german_slovak.txt,70.95,5,8,0.6,1,False,17.805
swedish_german_slovak.txt,74.48,5,8,0.8,1,True,18.824
swedish_german_slovak.txt,66.76,5,8,0.8,1,False,19.259
swedish_german_slovak.txt,66.76,5,10,0,1,True,4.482
swedish_german_slovak.txt,57.24,5,10,0,1,False,17.367
swedish_german_slovak.txt,78.86,5,10,0.2,1,True,17.409
swedish_german_slovak.txt,54.67,5,10,0.2,1,False,17.681
swedish_german_slovak.txt,79.33,5,10,0.4,1,True,17.383
swedish_german_slovak.txt,53.62,5,10,0.4,1,False,17.551
swedish_german_slovak.txt,77.9,5,10,0.6,1,True,17.534
swedish_german_slovak.txt,55.24,5,10,0.6,1,False,17.418
swedish_german_slovak.txt,77.81,5,10,0.8,1,True,18.578
swedish_german_slovak.txt,66.95,5,10,0.8,1,False,18.756
swedish_german_slovak.txt,80.76,5,12,0,1,True,17.761
swedish_german_slovak.txt,50.19,5,12,0,1,False,17.667
swedish_german_slovak.txt,79.62,5,12,0.2,1,True,17.442
swedish_german_slovak.txt,56.67,5,12,0.2,1,False,17.239
swedish_german_slovak.txt,56.67,5,12,0.4,1,True,15.568
swedish_german_slovak.txt,55.14,5,12,0.4,1,False,17.613
swedish_german_slovak.txt,78.67,5,12,0.6,1,True,17.556
swedish_german_slovak.txt,78.67,5,12,0.6,1,False,17.054
swedish_german_slovak.txt,78.48,5,12,0.8,1,True,17.823
swedish_german_slovak.txt,55.33,5,12,0.8,1,False,18.207
swedish_german_slovak.txt,79.05,5,15,0,1,True,17.313
swedish_german_slovak.txt,49.81,5,15,0,1,False,17.388
swedish_german_slovak.txt,80.57,5,15,0.2,1,True,17.382
swedish_german_slovak.txt,45.14,5,15,0.2,1,False,17.231
